activity_id,deal_id,rep_name,activity_type,activity_date,duration_min,outcome
ACT-002977,DL-10278,George Kim,Proposal Sent,2023-10-22,60,Negative
ACT-002978,DL-10278,George Kim,Demo,2023-12-18,60,Negative
ACT-002979,DL-10278,George Kim,Email,2023-12-16,30,Positive
ACT-002980,DL-10278,George Kim,Demo,2023-11-14,90,Positive
ACT-002981,DL-10278,George Kim,Demo,2023-10-18,60,Positive
ACT-002982,DL-10278,George Kim,Email,2023-12-05,30,Neutral
ACT-002983,DL-10278,George Kim,Proposal Sent,2023-09-29,90,Neutral
ACT-002984,DL-10278,George Kim,Meeting,2023-10-23,60,Positive
ACT-002985,DL-10278,George Kim,Email,2023-11-01,45,Neutral
ACT-002986,DL-10278,George Kim,Demo,2023-12-21,30,Neutral
ACT-002987,DL-10278,George Kim,Call,2023-12-10,15,Negative
ACT-002988,DL-10278,George Kim,Call,2023-12-10,45,Neutral
ACT-002989,DL-10278,George Kim,Demo,2023-11-27,60,Negative
ACT-002990,DL-10278,George Kim,Follow-up,2024-01-12,15,Neutral
ACT-002991,DL-10278,George Kim,Call,2023-11-21,60,Positive
ACT-002992,DL-10278,George Kim,Demo,2023-12-02,45,Positive
ACT-002993,DL-10278,George Kim,Demo,2024-01-09,30,Positive
ACT-002994,DL-10278,George Kim,Email,2023-09-25,15,Neutral
ACT-002995,DL-10279,Hannah Brooks,Follow-up,2022-05-06,90,Positive
ACT-002996,DL-10279,Hannah Brooks,Email,2022-05-03,30,Positive
ACT-002997,DL-10279,Hannah Brooks,Email,2022-05-09,30,Neutral
ACT-002998,DL-10279,Hannah Brooks,Follow-up,2022-04-23,60,Neutral
ACT-002999,DL-10279,Hannah Brooks,Meeting,2022-06-12,30,Neutral
ACT-003000,DL-10279,Hannah Brooks,Call,2022-05-07,30,Positive
ACT-003001,DL-10279,Hannah Brooks,Proposal Sent,2022-04-05,60,Positive
ACT-003002,DL-10279,Hannah Brooks,Follow-up,2022-03-08,90,Positive
ACT-003003,DL-10279,Hannah Brooks,Follow-up,2022-04-14,60,Positive
ACT-003004,DL-10279,Hannah Brooks,Proposal Sent,2022-05-20,45,Positive
ACT-003005,DL-10279,Hannah Brooks,Proposal Sent,2022-05-23,30,Positive
ACT-003006,DL-10279,Hannah Brooks,Proposal Sent,2022-03-13,45,Neutral
ACT-003007,DL-10279,Hannah Brooks,Proposal Sent,2022-04-26,30,Neutral
ACT-003008,DL-10279,Hannah Brooks,Demo,2022-04-17,60,Positive
ACT-003009,DL-10279,Hannah Brooks,Follow-up,2022-03-19,90,Neutral
ACT-003010,DL-10279,Hannah Brooks,Meeting,2022-03-23,30,Neutral
ACT-003011,DL-10279,Hannah Brooks,Demo,2022-03-03,45,Negative
ACT-003012,DL-10279,Hannah Brooks,Proposal Sent,2022-03-30,90,Neutral
ACT-003013,DL-10279,Hannah Brooks,Follow-up,2022-03-26,60,Positive
ACT-003014,DL-10279,Hannah Brooks,Proposal Sent,2022-04-12,30,Neutral
ACT-003015,DL-10279,Hannah Brooks,Proposal Sent,2022-05-27,30,Neutral
ACT-003016,DL-10279,Hannah Brooks,Call,2022-04-22,45,Positive
ACT-003017,DL-10279,Hannah Brooks,Email,2022-03-24,30,Positive
ACT-003018,DL-10279,Hannah Brooks,Proposal Sent,2022-03-17,30,Neutral
ACT-003019,DL-10279,Hannah Brooks,Meeting,2022-05-30,45,Neutral
ACT-003020,DL-10279,Hannah Brooks,Meeting,2022-05-01,30,Positive
ACT-003021,DL-10279,Hannah Brooks,Follow-up,2022-03-12,60,Neutral
ACT-003022,DL-10279,Hannah Brooks,Call,2022-05-24,45,Positive
ACT-003023,DL-10279,Hannah Brooks,Demo,2022-05-03,30,Neutral
ACT-003024,DL-10279,Hannah Brooks,Meeting,2022-05-15,90,Positive
ACT-003025,DL-10279,Hannah Brooks,Demo,2022-05-14,60,Positive
ACT-003026,DL-10279,Hannah Brooks,Follow-up,2022-03-28,60,Positive
ACT-003027,DL-10279,Hannah Brooks,Follow-up,2022-03-26,45,Positive
ACT-003028,DL-10280,Alice Morgan,Demo,2024-03-30,30,Positive
ACT-003029,DL-10280,Alice Morgan,Call,2024-04-04,90,Positive
ACT-003030,DL-10280,Alice Morgan,Meeting,2024-01-31,30,Positive
ACT-003031,DL-10281,Brian Chen,Demo,2022-11-04,30,Positive
ACT-003032,DL-10281,Brian Chen,Proposal Sent,2023-01-31,45,Positive
ACT-003033,DL-10281,Brian Chen,Call,2022-10-15,60,Neutral
ACT-003034,DL-10281,Brian Chen,Demo,2022-11-02,45,Neutral
ACT-003035,DL-10281,Brian Chen,Demo,2023-01-28,30,Positive
ACT-003036,DL-10281,Brian Chen,Demo,2022-11-29,60,Neutral
ACT-003037,DL-10281,Brian Chen,Email,2023-01-02,60,Positive
ACT-003038,DL-10281,Brian Chen,Meeting,2023-01-31,15,Positive
ACT-003039,DL-10281,Brian Chen,Email,2022-10-20,30,Neutral
ACT-003040,DL-10281,Brian Chen,Email,2022-11-25,30,Positive
ACT-003041,DL-10281,Brian Chen,Proposal Sent,2022-11-07,30,Positive
ACT-003042,DL-10281,Brian Chen,Proposal Sent,2022-11-30,30,Negative
ACT-003043,DL-10281,Brian Chen,Demo,2022-10-25,30,Positive
ACT-003044,DL-10281,Brian Chen,Demo,2023-01-21,60,Positive
ACT-003045,DL-10281,Brian Chen,Call,2022-12-22,90,Positive
ACT-003046,DL-10282,Carlos Rivera,Demo,2022-08-25,30,Neutral
ACT-003047,DL-10282,Carlos Rivera,Call,2022-06-14,30,Negative
ACT-003048,DL-10282,Carlos Rivera,Follow-up,2022-07-23,30,Neutral
ACT-003049,DL-10282,Carlos Rivera,Email,2022-07-01,45,Positive
ACT-003050,DL-10282,Carlos Rivera,Meeting,2022-07-11,45,Neutral
ACT-003051,DL-10282,Carlos Rivera,Proposal Sent,2022-06-14,90,Positive
ACT-003052,DL-10282,Carlos Rivera,Follow-up,2022-07-01,30,Neutral
ACT-003053,DL-10282,Carlos Rivera,Follow-up,2022-07-10,30,Negative
ACT-003054,DL-10282,Carlos Rivera,Meeting,2022-08-17,60,Neutral
ACT-003055,DL-10282,Carlos Rivera,Meeting,2022-06-28,60,Positive
ACT-003056,DL-10282,Carlos Rivera,Meeting,2022-09-21,60,Positive
ACT-003057,DL-10282,Carlos Rivera,Email,2022-06-30,60,Positive
ACT-003058,DL-10282,Carlos Rivera,Email,2022-06-20,30,Negative
ACT-003059,DL-10283,Diana Patel,Email,2023-09-09,45,Negative
ACT-003060,DL-10283,Diana Patel,Call,2023-10-09,30,Neutral
ACT-003061,DL-10283,Diana Patel,Email,2023-11-09,60,Positive
ACT-003062,DL-10283,Diana Patel,Call,2023-10-04,30,Neutral
ACT-003063,DL-10283,Diana Patel,Follow-up,2023-09-28,30,Neutral
ACT-003064,DL-10283,Diana Patel,Meeting,2023-07-22,45,Positive
ACT-003065,DL-10283,Diana Patel,Demo,2023-10-27,60,Positive
ACT-003066,DL-10283,Diana Patel,Proposal Sent,2023-08-05,30,Positive
ACT-003067,DL-10283,Diana Patel,Demo,2023-10-05,45,Positive
ACT-003068,DL-10283,Diana Patel,Call,2023-08-17,90,Negative
ACT-003069,DL-10283,Diana Patel,Demo,2023-08-06,30,Positive
ACT-003070,DL-10283,Diana Patel,Email,2023-07-22,45,Neutral
ACT-003071,DL-10284,Ethan Park,Call,2024-02-26,60,Neutral
ACT-003072,DL-10284,Ethan Park,Follow-up,2024-04-15,90,Positive
ACT-003073,DL-10284,Ethan Park,Demo,2024-03-24,30,Neutral
ACT-003074,DL-10284,Ethan Park,Follow-up,2024-04-17,30,Positive
ACT-003075,DL-10284,Ethan Park,Demo,2024-02-22,15,Neutral
ACT-003076,DL-10284,Ethan Park,Email,2024-03-07,60,Neutral
ACT-003077,DL-10284,Ethan Park,Demo,2024-05-11,30,Positive
ACT-003078,DL-10284,Ethan Park,Email,2024-04-06,45,Neutral
ACT-003079,DL-10284,Ethan Park,Proposal Sent,2024-04-25,45,Neutral
ACT-003080,DL-10284,Ethan Park,Meeting,2024-01-26,15,Negative
ACT-003081,DL-10284,Ethan Park,Meeting,2024-05-13,30,Negative
ACT-003082,DL-10284,Ethan Park,Email,2024-03-01,45,Positive
ACT-003083,DL-10284,Ethan Park,Email,2024-03-21,30,Positive
ACT-003084,DL-10284,Ethan Park,Follow-up,2024-05-05,45,Neutral
ACT-003085,DL-10284,Ethan Park,Follow-up,2024-04-06,30,Positive
ACT-003086,DL-10284,Ethan Park,Call,2024-04-12,60,Positive
ACT-003087,DL-10284,Ethan Park,Email,2024-02-18,30,Negative
ACT-003088,DL-10284,Ethan Park,Follow-up,2024-03-06,30,Positive
ACT-003089,DL-10284,Ethan Park,Proposal Sent,2024-04-25,30,Neutral
ACT-003090,DL-10284,Ethan Park,Meeting,2024-02-09,60,Positive
ACT-003091,DL-10284,Ethan Park,Follow-up,2024-02-03,45,Neutral
ACT-003092,DL-10284,Ethan Park,Call,2024-02-01,30,Negative
ACT-003093,DL-10285,Fiona Walsh,Meeting,2023-02-17,60,Positive
ACT-003094,DL-10285,Fiona Walsh,Proposal Sent,2023-02-27,30,Positive
ACT-003095,DL-10285,Fiona Walsh,Email,2023-03-21,30,Positive
ACT-003096,DL-10285,Fiona Walsh,Demo,2022-12-24,30,Neutral
ACT-003097,DL-10285,Fiona Walsh,Email,2023-02-23,90,Neutral
ACT-003098,DL-10285,Fiona Walsh,Call,2022-12-06,60,Positive
ACT-003099,DL-10286,George Kim,Meeting,2023-03-17,60,Positive
ACT-003100,DL-10286,George Kim,Meeting,2023-02-16,30,Positive
ACT-003101,DL-10286,George Kim,Email,2023-05-09,60,Positive
ACT-003102,DL-10286,George Kim,Demo,2023-02-09,60,Negative
ACT-003103,DL-10286,George Kim,Meeting,2023-03-08,60,Negative
ACT-003104,DL-10286,George Kim,Meeting,2023-02-11,60,Positive
ACT-003105,DL-10286,George Kim,Meeting,2023-03-14,15,Positive
ACT-003106,DL-10286,George Kim,Call,2023-03-08,15,Positive
ACT-003107,DL-10286,George Kim,Proposal Sent,2023-05-10,30,Negative
ACT-003108,DL-10286,George Kim,Email,2023-02-02,60,Positive
ACT-003109,DL-10286,George Kim,Email,2023-01-27,60,Positive
ACT-003110,DL-10286,George Kim,Email,2023-05-07,30,Negative
ACT-003111,DL-10286,George Kim,Call,2023-01-22,60,Neutral
ACT-003112,DL-10286,George Kim,Call,2023-01-20,45,Positive
ACT-003113,DL-10286,George Kim,Meeting,2023-03-30,15,Positive
ACT-003114,DL-10286,George Kim,Follow-up,2023-01-22,60,Positive
ACT-003115,DL-10287,Hannah Brooks,Email,2023-12-23,45,Neutral
ACT-003116,DL-10287,Hannah Brooks,Meeting,2024-02-23,30,Neutral
ACT-003117,DL-10288,Alice Morgan,Demo,2023-03-28,45,Neutral
ACT-003118,DL-10288,Alice Morgan,Email,2023-01-18,45,Positive
ACT-003119,DL-10288,Alice Morgan,Demo,2023-02-22,60,Neutral
ACT-003120,DL-10288,Alice Morgan,Follow-up,2023-01-22,30,Positive
ACT-003121,DL-10288,Alice Morgan,Proposal Sent,2023-02-25,90,Neutral
ACT-003122,DL-10288,Alice Morgan,Proposal Sent,2023-01-30,15,Positive
ACT-003123,DL-10288,Alice Morgan,Proposal Sent,2022-12-20,30,Negative
ACT-003124,DL-10288,Alice Morgan,Email,2022-12-08,60,Positive
ACT-003125,DL-10288,Alice Morgan,Demo,2023-01-31,60,Neutral
ACT-003126,DL-10288,Alice Morgan,Email,2023-02-11,90,Positive
ACT-003127,DL-10289,Brian Chen,Email,2022-09-08,30,Positive
ACT-003128,DL-10289,Brian Chen,Follow-up,2022-10-07,15,Neutral
ACT-003129,DL-10289,Brian Chen,Meeting,2022-10-20,90,Positive
ACT-003130,DL-10289,Brian Chen,Follow-up,2022-08-19,45,Positive
ACT-003131,DL-10289,Brian Chen,Proposal Sent,2022-10-26,30,Neutral
ACT-003132,DL-10290,Carlos Rivera,Proposal Sent,2022-05-05,90,Neutral
ACT-003133,DL-10290,Carlos Rivera,Email,2022-04-15,45,Positive
ACT-003134,DL-10290,Carlos Rivera,Call,2022-06-13,60,Positive
ACT-003135,DL-10290,Carlos Rivera,Email,2022-07-06,15,Neutral
ACT-003136,DL-10290,Carlos Rivera,Call,2022-04-10,60,Positive
ACT-003137,DL-10290,Carlos Rivera,Email,2022-05-09,60,Neutral
ACT-003138,DL-10290,Carlos Rivera,Meeting,2022-04-06,45,Positive
ACT-003139,DL-10291,Diana Patel,Email,2024-01-24,90,Positive
ACT-003140,DL-10291,Diana Patel,Follow-up,2024-02-28,30,Neutral
ACT-003141,DL-10291,Diana Patel,Proposal Sent,2023-11-27,90,Positive
ACT-003142,DL-10291,Diana Patel,Proposal Sent,2024-01-23,45,Neutral
ACT-003143,DL-10291,Diana Patel,Follow-up,2023-12-21,45,Positive
ACT-003144,DL-10291,Diana Patel,Meeting,2024-02-18,60,Positive
ACT-003145,DL-10291,Diana Patel,Email,2023-12-27,30,Neutral
ACT-003146,DL-10291,Diana Patel,Demo,2024-03-15,30,Positive
ACT-003147,DL-10291,Diana Patel,Follow-up,2024-01-07,90,Positive
ACT-003148,DL-10292,Ethan Park,Meeting,2024-08-09,45,Neutral
ACT-003149,DL-10292,Ethan Park,Demo,2024-05-30,30,Negative
ACT-003150,DL-10292,Ethan Park,Follow-up,2024-08-09,90,Neutral
ACT-003151,DL-10292,Ethan Park,Email,2024-08-01,60,Positive
ACT-003152,DL-10292,Ethan Park,Meeting,2024-07-22,30,Positive
ACT-003153,DL-10292,Ethan Park,Call,2024-06-09,60,Positive
ACT-003154,DL-10292,Ethan Park,Meeting,2024-07-08,30,Neutral
ACT-003155,DL-10292,Ethan Park,Proposal Sent,2024-06-29,30,Positive
ACT-003156,DL-10292,Ethan Park,Email,2024-07-08,30,Positive
ACT-003157,DL-10292,Ethan Park,Demo,2024-07-18,60,Positive
ACT-003158,DL-10292,Ethan Park,Meeting,2024-06-25,60,Positive
ACT-003159,DL-10292,Ethan Park,Proposal Sent,2024-05-06,60,Positive
ACT-003160,DL-10292,Ethan Park,Email,2024-07-21,45,Neutral
ACT-003161,DL-10292,Ethan Park,Proposal Sent,2024-06-30,30,Positive
ACT-003162,DL-10292,Ethan Park,Meeting,2024-06-03,15,Neutral
ACT-003163,DL-10292,Ethan Park,Meeting,2024-07-01,60,Positive
ACT-003164,DL-10292,Ethan Park,Proposal Sent,2024-06-11,90,Neutral
ACT-003165,DL-10293,Fiona Walsh,Demo,2023-04-21,15,Positive
ACT-003166,DL-10293,Fiona Walsh,Email,2023-06-04,30,Neutral
ACT-003167,DL-10293,Fiona Walsh,Email,2023-03-23,60,Positive
ACT-003168,DL-10293,Fiona Walsh,Email,2023-05-13,30,Neutral
ACT-003169,DL-10293,Fiona Walsh,Demo,2023-03-12,60,Negative
ACT-003170,DL-10293,Fiona Walsh,Proposal Sent,2023-05-10,60,Neutral
ACT-003171,DL-10293,Fiona Walsh,Call,2023-06-05,30,Neutral
ACT-003172,DL-10293,Fiona Walsh,Demo,2023-06-02,30,Positive
ACT-003173,DL-10293,Fiona Walsh,Proposal Sent,2023-05-02,15,Positive
ACT-003174,DL-10293,Fiona Walsh,Proposal Sent,2023-05-04,60,Negative
ACT-003175,DL-10293,Fiona Walsh,Demo,2023-03-05,60,Positive
ACT-003176,DL-10293,Fiona Walsh,Follow-up,2023-06-28,60,Neutral
ACT-003177,DL-10293,Fiona Walsh,Call,2023-03-30,30,Positive
ACT-003178,DL-10293,Fiona Walsh,Follow-up,2023-03-19,30,Neutral
ACT-003179,DL-10293,Fiona Walsh,Proposal Sent,2023-05-23,15,Positive
ACT-003180,DL-10293,Fiona Walsh,Call,2023-03-15,90,Negative
ACT-003181,DL-10293,Fiona Walsh,Meeting,2023-04-29,60,Neutral
ACT-003182,DL-10293,Fiona Walsh,Meeting,2023-06-08,45,Positive
ACT-003183,DL-10293,Fiona Walsh,Demo,2023-06-27,60,Neutral
ACT-003184,DL-10293,Fiona Walsh,Email,2023-06-10,45,Neutral
ACT-003185,DL-10293,Fiona Walsh,Demo,2023-04-12,30,Neutral
ACT-003186,DL-10293,Fiona Walsh,Proposal Sent,2023-03-28,60,Negative
ACT-003187,DL-10293,Fiona Walsh,Proposal Sent,2023-05-29,60,Negative
ACT-003188,DL-10294,George Kim,Demo,2024-06-07,30,Negative
ACT-003189,DL-10294,George Kim,Email,2024-04-24,30,Neutral
ACT-003190,DL-10294,George Kim,Proposal Sent,2024-05-10,60,Positive
ACT-003191,DL-10294,George Kim,Demo,2024-03-03,90,Neutral
ACT-003192,DL-10294,George Kim,Demo,2024-03-22,30,Positive
ACT-003193,DL-10294,George Kim,Demo,2024-06-06,45,Positive
ACT-003194,DL-10294,George Kim,Proposal Sent,2024-04-25,90,Positive
ACT-003195,DL-10294,George Kim,Call,2024-04-23,60,Positive
ACT-003196,DL-10294,George Kim,Email,2024-03-26,60,Positive
ACT-003197,DL-10294,George Kim,Follow-up,2024-03-30,45,Neutral
ACT-003198,DL-10294,George Kim,Proposal Sent,2024-05-24,60,Negative
ACT-003199,DL-10295,Hannah Brooks,Proposal Sent,2024-09-09,90,Neutral
ACT-003200,DL-10295,Hannah Brooks,Meeting,2024-09-14,60,Positive
ACT-003201,DL-10295,Hannah Brooks,Email,2024-07-25,60,Neutral
ACT-003202,DL-10295,Hannah Brooks,Call,2024-06-11,30,Neutral
ACT-003203,DL-10295,Hannah Brooks,Call,2024-06-10,30,Positive
ACT-003204,DL-10296,Alice Morgan,Proposal Sent,2024-08-09,30,Neutral
ACT-003205,DL-10296,Alice Morgan,Call,2024-07-04,60,Positive
ACT-003206,DL-10296,Alice Morgan,Follow-up,2024-06-01,15,Positive
ACT-003207,DL-10296,Alice Morgan,Meeting,2024-05-27,30,Positive
ACT-003208,DL-10296,Alice Morgan,Proposal Sent,2024-07-13,60,Neutral
ACT-003209,DL-10297,Brian Chen,Call,2024-09-17,15,Neutral
ACT-003210,DL-10297,Brian Chen,Follow-up,2024-08-17,45,Negative
ACT-003211,DL-10297,Brian Chen,Demo,2024-09-21,60,Neutral
ACT-003212,DL-10297,Brian Chen,Demo,2024-09-30,90,Neutral
ACT-003213,DL-10298,Carlos Rivera,Email,2022-10-19,30,Positive
ACT-003214,DL-10298,Carlos Rivera,Proposal Sent,2022-08-16,90,Negative
ACT-003215,DL-10298,Carlos Rivera,Demo,2022-09-16,60,Negative
ACT-003216,DL-10298,Carlos Rivera,Meeting,2022-10-20,30,Positive
ACT-003217,DL-10298,Carlos Rivera,Follow-up,2022-12-05,60,Positive
ACT-003218,DL-10298,Carlos Rivera,Demo,2022-08-22,30,Neutral
ACT-003219,DL-10298,Carlos Rivera,Follow-up,2022-10-06,60,Negative
ACT-003220,DL-10298,Carlos Rivera,Email,2022-09-09,30,Positive
ACT-003221,DL-10299,Diana Patel,Email,2023-11-16,30,Positive
ACT-003222,DL-10299,Diana Patel,Demo,2023-10-29,45,Negative
ACT-003223,DL-10299,Diana Patel,Demo,2023-12-26,30,Negative
ACT-003224,DL-10299,Diana Patel,Follow-up,2023-09-16,90,Negative
ACT-003225,DL-10299,Diana Patel,Call,2023-12-08,60,Positive
ACT-003226,DL-10299,Diana Patel,Follow-up,2023-10-17,30,Positive
ACT-003227,DL-10299,Diana Patel,Follow-up,2023-11-06,30,Positive
ACT-003228,DL-10299,Diana Patel,Call,2023-10-04,45,Neutral
ACT-003229,DL-10299,Diana Patel,Proposal Sent,2023-10-01,30,Positive
ACT-003230,DL-10299,Diana Patel,Call,2023-11-15,45,Positive
ACT-003231,DL-10299,Diana Patel,Proposal Sent,2023-11-05,45,Positive
ACT-003232,DL-10299,Diana Patel,Proposal Sent,2023-11-03,30,Positive
ACT-003233,DL-10299,Diana Patel,Follow-up,2023-10-31,45,Neutral
ACT-003234,DL-10299,Diana Patel,Call,2023-09-08,30,Neutral
ACT-003235,DL-10299,Diana Patel,Demo,2023-10-11,45,Negative
ACT-003236,DL-10299,Diana Patel,Email,2023-12-25,30,Neutral
ACT-003237,DL-10299,Diana Patel,Call,2023-10-14,30,Neutral
ACT-003238,DL-10299,Diana Patel,Proposal Sent,2023-12-26,45,Positive
ACT-003239,DL-10299,Diana Patel,Meeting,2023-11-03,30,Positive
ACT-003240,DL-10299,Diana Patel,Email,2023-09-16,60,Negative
ACT-003241,DL-10299,Diana Patel,Meeting,2023-10-04,60,Negative
ACT-003242,DL-10299,Diana Patel,Follow-up,2023-11-08,30,Positive
ACT-003243,DL-10299,Diana Patel,Email,2023-12-02,30,Negative
ACT-003244,DL-10299,Diana Patel,Proposal Sent,2023-10-24,30,Neutral
ACT-003245,DL-10299,Diana Patel,Demo,2023-12-18,30,Neutral
ACT-003246,DL-10299,Diana Patel,Demo,2023-10-16,30,Positive
ACT-003247,DL-10299,Diana Patel,Proposal Sent,2023-12-03,30,Positive
ACT-003248,DL-10299,Diana Patel,Email,2023-11-23,15,Neutral
ACT-003249,DL-10299,Diana Patel,Proposal Sent,2023-12-19,45,Positive
ACT-003250,DL-10299,Diana Patel,Follow-up,2023-12-01,15,Positive
ACT-003251,DL-10299,Diana Patel,Proposal Sent,2023-12-03,15,Neutral
ACT-003252,DL-10299,Diana Patel,Call,2023-10-27,45,Negative
ACT-003253,DL-10300,Ethan Park,Email,2023-09-04,60,Neutral
ACT-003254,DL-10300,Ethan Park,Meeting,2023-10-17,30,Positive
ACT-003255,DL-10300,Ethan Park,Call,2023-10-11,60,Neutral
ACT-003256,DL-10300,Ethan Park,Demo,2023-07-17,30,Positive
ACT-003257,DL-10300,Ethan Park,Proposal Sent,2023-10-27,45,Positive
ACT-003258,DL-10300,Ethan Park,Meeting,2023-07-07,15,Negative
ACT-003259,DL-10300,Ethan Park,Demo,2023-07-22,30,Positive
ACT-003260,DL-10301,Fiona Walsh,Call,2023-08-03,60,Neutral
ACT-003261,DL-10301,Fiona Walsh,Follow-up,2023-08-20,30,Negative
ACT-003262,DL-10301,Fiona Walsh,Follow-up,2023-06-06,30,Positive
ACT-003263,DL-10301,Fiona Walsh,Follow-up,2023-06-19,30,Neutral
ACT-003264,DL-10301,Fiona Walsh,Demo,2023-07-27,30,Neutral
ACT-003265,DL-10301,Fiona Walsh,Follow-up,2023-08-17,60,Negative
ACT-003266,DL-10301,Fiona Walsh,Call,2023-08-01,90,Positive
ACT-003267,DL-10301,Fiona Walsh,Meeting,2023-06-21,30,Neutral
ACT-003268,DL-10301,Fiona Walsh,Call,2023-08-31,45,Negative
ACT-003269,DL-10301,Fiona Walsh,Call,2023-09-11,60,Positive
ACT-003270,DL-10301,Fiona Walsh,Follow-up,2023-05-23,45,Negative
ACT-003271,DL-10301,Fiona Walsh,Follow-up,2023-05-25,30,Positive
ACT-003272,DL-10301,Fiona Walsh,Follow-up,2023-07-10,30,Neutral
ACT-003273,DL-10301,Fiona Walsh,Proposal Sent,2023-08-08,60,Positive
ACT-003274,DL-10301,Fiona Walsh,Meeting,2023-05-29,90,Neutral
ACT-003275,DL-10301,Fiona Walsh,Call,2023-08-11,90,Negative
ACT-003276,DL-10301,Fiona Walsh,Proposal Sent,2023-09-02,45,Positive
ACT-003277,DL-10301,Fiona Walsh,Call,2023-08-23,30,Positive
ACT-003278,DL-10301,Fiona Walsh,Call,2023-05-18,30,Neutral
ACT-003279,DL-10302,George Kim,Demo,2024-07-09,45,Positive
ACT-003280,DL-10302,George Kim,Follow-up,2024-08-26,60,Positive
ACT-003281,DL-10303,Hannah Brooks,Call,2024-02-13,30,Negative
ACT-003282,DL-10303,Hannah Brooks,Follow-up,2024-01-23,90,Negative
ACT-003283,DL-10303,Hannah Brooks,Email,2023-12-05,15,Negative
ACT-003284,DL-10303,Hannah Brooks,Proposal Sent,2024-03-03,60,Neutral
ACT-003285,DL-10303,Hannah Brooks,Proposal Sent,2023-11-30,90,Neutral
ACT-003286,DL-10304,Alice Morgan,Email,2024-07-16,15,Positive
ACT-003287,DL-10304,Alice Morgan,Demo,2024-07-06,60,Neutral
ACT-003288,DL-10304,Alice Morgan,Proposal Sent,2024-06-25,60,Neutral
ACT-003289,DL-10304,Alice Morgan,Demo,2024-08-14,30,Positive
ACT-003290,DL-10304,Alice Morgan,Follow-up,2024-06-11,30,Neutral
ACT-003291,DL-10304,Alice Morgan,Proposal Sent,2024-07-21,90,Neutral
ACT-003292,DL-10304,Alice Morgan,Follow-up,2024-09-01,60,Negative
ACT-003293,DL-10304,Alice Morgan,Meeting,2024-09-03,15,Positive
ACT-003294,DL-10304,Alice Morgan,Call,2024-06-14,30,Positive
ACT-003295,DL-10304,Alice Morgan,Proposal Sent,2024-06-16,60,Neutral
ACT-003296,DL-10304,Alice Morgan,Email,2024-07-04,45,Positive
ACT-003297,DL-10304,Alice Morgan,Email,2024-06-09,15,Neutral
ACT-003298,DL-10304,Alice Morgan,Email,2024-06-18,60,Negative
ACT-003299,DL-10304,Alice Morgan,Follow-up,2024-07-12,45,Neutral
ACT-003300,DL-10305,Brian Chen,Proposal Sent,2024-04-19,90,Neutral
ACT-003301,DL-10305,Brian Chen,Email,2024-03-28,30,Positive
ACT-003302,DL-10305,Brian Chen,Call,2024-02-19,30,Positive
ACT-003303,DL-10305,Brian Chen,Demo,2024-03-01,15,Neutral
ACT-003304,DL-10305,Brian Chen,Demo,2024-03-23,60,Neutral
ACT-003305,DL-10305,Brian Chen,Demo,2024-03-25,30,Neutral
ACT-003306,DL-10305,Brian Chen,Call,2024-04-30,45,Neutral
ACT-003307,DL-10305,Brian Chen,Email,2024-01-31,45,Neutral
ACT-003308,DL-10305,Brian Chen,Demo,2024-01-31,60,Neutral
ACT-003309,DL-10305,Brian Chen,Follow-up,2024-04-26,15,Positive
ACT-003310,DL-10305,Brian Chen,Call,2024-05-01,60,Positive
ACT-003311,DL-10305,Brian Chen,Meeting,2024-05-19,45,Negative
ACT-003312,DL-10305,Brian Chen,Email,2024-04-13,30,Neutral
ACT-003313,DL-10306,Carlos Rivera,Proposal Sent,2023-04-09,30,Positive
ACT-003314,DL-10306,Carlos Rivera,Proposal Sent,2023-01-22,60,Positive
ACT-003315,DL-10306,Carlos Rivera,Follow-up,2023-03-19,60,Negative
ACT-003316,DL-10306,Carlos Rivera,Demo,2023-01-09,30,Positive
ACT-003317,DL-10306,Carlos Rivera,Email,2023-01-20,60,Neutral
ACT-003318,DL-10307,Diana Patel,Email,2024-07-24,60,Positive
ACT-003319,DL-10307,Diana Patel,Demo,2024-08-16,90,Neutral
ACT-003320,DL-10307,Diana Patel,Email,2024-08-25,60,Positive
ACT-003321,DL-10307,Diana Patel,Follow-up,2024-05-30,30,Neutral
ACT-003322,DL-10308,Ethan Park,Follow-up,2024-05-09,60,Neutral
ACT-003323,DL-10308,Ethan Park,Demo,2024-07-16,45,Neutral
ACT-003324,DL-10308,Ethan Park,Proposal Sent,2024-07-08,60,Positive
ACT-003325,DL-10308,Ethan Park,Meeting,2024-05-22,60,Positive
ACT-003326,DL-10308,Ethan Park,Email,2024-06-18,30,Positive
ACT-003327,DL-10309,Fiona Walsh,Proposal Sent,2022-09-16,90,Neutral
ACT-003328,DL-10309,Fiona Walsh,Follow-up,2022-11-25,45,Neutral
ACT-003329,DL-10309,Fiona Walsh,Demo,2022-10-27,60,Neutral
ACT-003330,DL-10309,Fiona Walsh,Call,2022-10-12,30,Positive
ACT-003331,DL-10309,Fiona Walsh,Email,2022-12-28,45,Positive
ACT-003332,DL-10309,Fiona Walsh,Email,2022-11-27,30,Neutral
ACT-003333,DL-10309,Fiona Walsh,Follow-up,2022-09-28,90,Neutral
